ABUN	0.333333333333333	0.166666666666667
MAASUPA_AREARE	0.222222222222222	0.5
AXAMB	0.444444444444444	0
CHUKCHEE	0.333333333333333	0.833333333333333
ESTONIAN	0.222222222222222	0.5
FINNISH	0.222222222222222	0.5
INGRIAN	0.222222222222222	0.5
LENAKEL_LENAUKAS	0.555555555555556	0
KUBA_LEZGI	0.111111111111111	0.333333333333333
LIVE	0.222222222222222	0.5
LULE_SAAMI	0.222222222222222	0.5
KUNMING_MANDARIN	0.111111111111111	0.166666666666667
GREEK	0.444444444444444	0.166666666666667
MOKSCHA_MORDWINISCH	0.333333333333333	0.5
MOTLAV	0.111111111111111	0.166666666666667
HEZHE	0.222222222222222	0.333333333333333
NAGA_NOCTE	0.444444444444444	0
TURKISH	0.111111111111111	0.5
PUNJABI_MAJHI	0.333333333333333	0.5
POLISH	0.444444444444444	0.833333333333333
SEMELAI	0.111111111111111	0.5
SOUTH_SAAMI	0.333333333333333	0.5
FRENCH	0.333333333333333	0.166666666666667
ENGLISH	0.222222222222222	0.333333333333333
SENOUFO_SUPYIRE	0.444444444444444	0.333333333333333
TAMIL	0.111111111111111	0.5
TOJOLABAL	0.333333333333333	0.5
KARELIAN	0.222222222222222	0.5
WAYAN_FIJIAN	0.111111111111111	0.833333333333333
AGOB_DABU	0	0.666666666666667
GREEK_ANCIENT	0.666666666666667	0.166666666666667
ARAKI	0.222222222222222	0.5
A_TONG	0.111111111111111	0.5
WIANG_PA_PAO_LUA	0.111111111111111	0.166666666666667
ENU	0.111111111111111	0
FAROESE	0.222222222222222	0.333333333333333
KAYAN	0.222222222222222	0.333333333333333
KHWE	0.666666666666667	0.5
LATIN	0.333333333333333	0.166666666666667
MANAMBU	0.222222222222222	0.166666666666667
MATUKAR	0	0
MAWNG	0.111111111111111	0
HMU	0.222222222222222	0.166666666666667
HARE	0.111111111111111	0.666666666666667
GUNDONG_PA_HNG	0.111111111111111	0.166666666666667
PELA	0.333333333333333	0.166666666666667
SLAVEY	0.111111111111111	0.666666666666667
LHASA_TIBETAN	0.222222222222222	0.5
UDEHE	0	0.5
MOSINA	0.222222222222222	0
HUANGLUO_BUNU	0.222222222222222	0.166666666666667
NORTHERN_BAIMA	0.222222222222222	0.333333333333333
BALUAN_PAM	0.666666666666667	0.333333333333333
BOLA	0.444444444444444	0.5
CHIPEWYAN	0	0.666666666666667
CHONG_H	0.111111111111111	0.333333333333333
CHUVASH	0.111111111111111	0.333333333333333
AOMA	0.333333333333333	0
ANIWA	0.666666666666667	0.333333333333333
GAYO	0	0.5
KAREN_GEBA	0.333333333333333	0.166666666666667
COWICHAN	0.444444444444444	0.5
QIANG_LONGXI	0.666666666666667	0.333333333333333
UZBEK	0.111111111111111	0.5
ORIYA	0.222222222222222	0.5
NINILCHIK_RUSSIAN	0.333333333333333	0.333333333333333
SAMOAN	0.666666666666667	0.5
MARPHATAN_THAKALI	0.111111111111111	0
TOABAITA	0.333333333333333	0.666666666666667
VATRATA	0.222222222222222	0
AKA_BEA	0.111111111111111	0.333333333333333
CROW	0.222222222222222	0.666666666666667
MALAYALAM	0.111111111111111	0.5
MANGARAYI	0.444444444444444	0
MUPUN	0.111111111111111	0
NYAKUR	0.111111111111111	0.5
SAAROA	0.111111111111111	0.333333333333333
SEIMAT	0.111111111111111	0.333333333333333
SHOSHONI	0.444444444444444	0.833333333333333
SINGPHO	0.444444444444444	0.333333333333333
SKOLT_SAAMI	0.333333333333333	0.333333333333333
UNUA	0.333333333333333	0.333333333333333
WARA_PNG	0	0.166666666666667
SUZHOU_WU	0.111111111111111	0.166666666666667
DAFANG	0.111111111111111	0
YOGAD	0.111111111111111	0.5
JINO	0.111111111111111	0.333333333333333
CZECH	0.333333333333333	0.333333333333333
NYAURA	0.222222222222222	0
KOROMFE	0.444444444444444	0.333333333333333
MANANGE	0.111111111111111	0
MAORI	0.555555555555556	0.666666666666667
MARU	0.444444444444444	0
GEORGIAN	0.111111111111111	0.5
KANNADA	0.111111111111111	0.333333333333333
NELEMWA	0.333333333333333	0.666666666666667
ONONDAGA	0.444444444444444	0.833333333333333
OTTAWA	0.222222222222222	0.833333333333333
BUDAI_RUKAI	0.222222222222222	0.5
HAIDA	0.111111111111111	0.5
WOI	0.333333333333333	0
BUGAN	0.222222222222222	0.5
DIGO	0.333333333333333	0.5
KAYAH_LI_EASTERN	0.111111111111111	0
HADZA	0.333333333333333	0.5
