ABUN	0.333333333333333	0
MAASUPA_AREARE	0.222222222222222	0.333333333333333
AXAMB	0.444444444444444	1
CHUKCHEE	0.333333333333333	1
ESTONIAN	0.222222222222222	0.666666666666667
FINNISH	0.222222222222222	0.666666666666667
INGRIAN	0.222222222222222	0.666666666666667
LENAKEL_LENAUKAS	0.555555555555556	0.333333333333333
KUBA_LEZGI	0.111111111111111	0
LIVE	0.222222222222222	0.666666666666667
LULE_SAAMI	0.222222222222222	0.666666666666667
KUNMING_MANDARIN	0.111111111111111	0
GREEK	0.444444444444444	0.666666666666667
MOKSCHA_MORDWINISCH	0.333333333333333	1
MOTLAV	0.111111111111111	0
HEZHE	0.222222222222222	0.666666666666667
NAGA_NOCTE	0.444444444444444	0
TURKISH	0.111111111111111	0.666666666666667
PUNJABI_MAJHI	0.333333333333333	1
POLISH	0.444444444444444	0.666666666666667
SEMELAI	0.111111111111111	0.666666666666667
SOUTH_SAAMI	0.333333333333333	0.666666666666667
FRENCH	0.333333333333333	1
ENGLISH	0.222222222222222	0.666666666666667
SENOUFO_SUPYIRE	0.444444444444444	0
TAMIL	0.111111111111111	0.666666666666667
TOJOLABAL	0.333333333333333	1
KARELIAN	0.222222222222222	0.666666666666667
WAYAN_FIJIAN	0.111111111111111	0.333333333333333
AGOB_DABU	0	1
GREEK_ANCIENT	0.666666666666667	0.666666666666667
ARAKI	0.222222222222222	0.333333333333333
A_TONG	0.111111111111111	0
WIANG_PA_PAO_LUA	0.111111111111111	0
ENU	0.111111111111111	0
FAROESE	0.222222222222222	0.666666666666667
KAYAN	0.222222222222222	0
KHWE	0.666666666666667	0
LATIN	0.333333333333333	0.666666666666667
MANAMBU	0.222222222222222	1
MATUKAR	0	1
MAWNG	0.111111111111111	1
HMU	0.222222222222222	0
HARE	0.111111111111111	1
GUNDONG_PA_HNG	0.111111111111111	0
PELA	0.333333333333333	0
SLAVEY	0.111111111111111	1
LHASA_TIBETAN	0.222222222222222	0
UDEHE	0	0.666666666666667
MOSINA	0.222222222222222	0
HUANGLUO_BUNU	0.222222222222222	0
NORTHERN_BAIMA	0.222222222222222	0
BALUAN_PAM	0.666666666666667	1
BOLA	0.444444444444444	1
CHIPEWYAN	0	1
CHONG_H	0.111111111111111	0
CHUVASH	0.111111111111111	0.666666666666667
AOMA	0.333333333333333	0
ANIWA	0.666666666666667	0.333333333333333
GAYO	0	0
KAREN_GEBA	0.333333333333333	0
COWICHAN	0.444444444444444	1
QIANG_LONGXI	0.666666666666667	0.666666666666667
UZBEK	0.111111111111111	0.666666666666667
ORIYA	0.222222222222222	0.666666666666667
NINILCHIK_RUSSIAN	0.333333333333333	0.666666666666667
SAMOAN	0.666666666666667	0
MARPHATAN_THAKALI	0.111111111111111	0
TOABAITA	0.333333333333333	0.333333333333333
VATRATA	0.222222222222222	0
AKA_BEA	0.111111111111111	1
CROW	0.222222222222222	1
MALAYALAM	0.111111111111111	0
MANGARAYI	0.444444444444444	1
MUPUN	0.111111111111111	0.666666666666667
NYAKUR	0.111111111111111	0
SAAROA	0.111111111111111	0.333333333333333
SEIMAT	0.111111111111111	0
SHOSHONI	0.444444444444444	0
SINGPHO	0.444444444444444	0
SKOLT_SAAMI	0.333333333333333	0.666666666666667
UNUA	0.333333333333333	1
WARA_PNG	0	1
SUZHOU_WU	0.111111111111111	0
DAFANG	0.111111111111111	0
YOGAD	0.111111111111111	1
JINO	0.111111111111111	0
CZECH	0.333333333333333	0.666666666666667
NYAURA	0.222222222222222	0.666666666666667
KOROMFE	0.444444444444444	0
MANANGE	0.111111111111111	0
MAORI	0.555555555555556	0
MARU	0.444444444444444	0
GEORGIAN	0.111111111111111	1
KANNADA	0.111111111111111	0.666666666666667
NELEMWA	0.333333333333333	1
ONONDAGA	0.444444444444444	1
OTTAWA	0.222222222222222	1
BUDAI_RUKAI	0.222222222222222	1
HAIDA	0.111111111111111	0
WOI	0.333333333333333	1
BUGAN	0.222222222222222	0
DIGO	0.333333333333333	1
KAYAH_LI_EASTERN	0.111111111111111	0
HADZA	0.333333333333333	1
GUNBALANG_WARLANG	0.222222222222222	1
MAPUDUNGUN	0.222222222222222	1
MARATHI	0.222222222222222	1
MUNDANG	0.444444444444444	1
NENETS	0.444444444444444	1
SELKUP	0.333333333333333	1
LAWA_LA_UP	0.111111111111111	0
SAKHA	0.222222222222222	0.666666666666667
DEGEMA	0.333333333333333	0.666666666666667
IRISH_GAELIC	0.222222222222222	0.666666666666667
MUALANG	0.333333333333333	0
PURIK	0.333333333333333	0.666666666666667
SHABO	0.444444444444444	0.666666666666667
WALLISIAN_EAST_UVEAN	0.444444444444444	0
WAMBULE	0.333333333333333	1
WEST_UVEAN	0.444444444444444	0
XAMTANGA	0.333333333333333	0.666666666666667
XARACUU	0.333333333333333	0
MAYA_YUCATAN	0.222222222222222	1
ABKHAZ	0.333333333333333	1
AFAR	0.111111111111111	0.666666666666667
ARAPAHO	0.111111111111111	1
CHAMORRO	0.111111111111111	1
ALBANIAN_GHEG	0.111111111111111	0.666666666666667
ITZAJ	0.222222222222222	1
KACHAMA	0.333333333333333	0.666666666666667
KINNAURI	0.333333333333333	1
MAE	0	1
BUAN	0.222222222222222	1
NON	0.444444444444444	0.666666666666667
